sale_id,distributor_id,customer_id,product_id,rep_id,date_id,quantity,price,sales
16828,3,11,32,7,10,30,114.0,3420.0
16829,3,62,10,1,10,30,243.0,7290.0
16830,3,132,139,12,10,30,634.0,19020.0
16831,3,35,222,11,10,30,517.0,15510.0
16832,3,4,38,5,10,30,458.0,13740.0
16833,3,19,225,13,10,30,386.0,11580.0
16834,3,124,50,10,10,24,778.0,18672.0
16835,3,139,152,1,10,24,262.0,6288.0
16836,3,62,223,1,10,24,448.0,10752.0
16837,3,157,163,10,10,8,445.0,3560.0
16838,3,172,147,11,10,192,585.0,112320.0
16839,3,130,28,7,10,20,653.0,13060.0
16840,3,20,141,1,10,100,33.0,3300.0
16841,3,189,38,1,10,100,458.0,45800.0
16842,3,59,113,3,10,30,319.0,9570.0
16843,3,56,112,8,10,150,408.0,61200.0
16844,3,5,164,5,10,60,47.0,2820.0
16845,3,15,231,9,10,30,549.0,16470.0
16846,3,123,131,3,10,10,780.0,7800.0
16847,3,104,131,9,10,20,780.0,15600.0
16848,3,6,95,9,10,2,401.0,802.0
16849,3,161,58,7,10,60,179.0,10740.0
16850,3,155,80,3,10,40,25.0,1000.0
16851,3,139,204,11,10,50,492.0,24600.0
16852,3,161,200,11,10,216,754.0,162864.0
16853,3,161,188,4,10,100,745.0,74500.0
16854,3,67,160,5,10,10,705.0,7050.0
16855,4,125,178,3,10,5,170.0,850.0
16856,4,68,59,3,10,6,682.0,4092.0
16857,4,126,89,2,10,4,452.0,1808.0
16858,4,50,12,12,10,4,249.0,996.0
16859,4,184,156,2,10,2,345.0,690.0
16860,4,66,33,2,10,6,26.0,156.0
16861,4,196,205,8,10,5,704.0,3520.0
16862,4,20,140,3,10,2,474.0,948.0
16863,4,116,162,2,10,5,115.0,575.0
16864,4,120,133,13,10,10,458.0,4580.0
16865,4,124,178,12,10,100,170.0,17000.0
16866,4,43,117,5,10,4,590.0,2360.0
16867,4,89,131,4,10,1,780.0,780.0
16868,4,130,14,7,10,36,286.0,10296.0
16869,4,138,234,3,10,6,129.0,774.0
16870,4,62,191,9,10,6,623.0,3738.0
16871,4,101,148,13,10,120,726.0,87120.0
16872,4,174,112,4,10,300,408.0,122400.0
16873,4,130,96,13,10,1,173.0,173.0
16874,4,53,195,13,10,20,481.0,9620.0
16875,4,36,20,6,10,28,307.0,8596.0
16876,4,15,3,9,10,10,66.0,660.0
16877,4,184,87,8,10,20,520.0,10400.0
16878,4,24,21,1,10,15,421.0,6315.0
16879,4,27,3,3,10,2,66.0,132.0
16880,4,16,205,10,10,1080,704.0,760320.0
16881,4,110,214,12,10,3,460.0,1380.0
16882,4,80,238,11,10,9,768.0,6912.0
16883,4,171,136,8,10,10,304.0,3040.0
16884,4,65,52,9,10,10,722.0,7220.0
16885,4,31,48,7,10,6,99.0,594.0
16886,4,141,130,2,10,5,785.0,3925.0
16887,4,88,67,13,10,2,627.0,1254.0
16888,4,145,238,7,10,4,768.0,3072.0
16889,4,56,192,5,10,2,269.0,538.0
16890,4,42,100,5,10,6,681.0,4086.0
16891,4,177,49,3,10,4,149.0,596.0
16892,4,114,59,11,10,2,682.0,1364.0
16893,4,118,34,4,10,5,452.0,2260.0
16894,4,53,200,12,10,20,754.0,15080.0
16895,4,30,104,7,10,15,361.0,5415.0
16896,4,161,73,11,10,1,298.0,298.0
16897,4,192,23,6,10,1,215.0,215.0
16898,4,120,115,7,10,1,375.0,375.0
16899,4,144,239,2,10,1,370.0,370.0
16900,4,108,32,1,10,2,114.0,228.0
16901,4,101,62,4,10,10,284.0,2840.0
16902,4,98,227,5,10,10,82.0,820.0
16903,4,17,219,4,10,10,663.0,6630.0
16904,4,29,151,10,10,10,469.0,4690.0
16905,4,146,38,11,10,12,458.0,5496.0
16906,4,89,191,2,10,12,623.0,7476.0
16907,4,127,85,9,10,10,782.0,7820.0
16908,4,186,29,4,10,20,191.0,3820.0
16909,4,55,98,7,10,10,187.0,1870.0
16910,4,2,54,2,10,10,686.0,6860.0
16911,4,50,32,10,10,10,114.0,1140.0
16912,4,11,233,9,10,3,393.0,1179.0
16913,4,107,129,12,10,1,377.0,377.0
16914,4,104,56,13,10,10,26.0,260.0
16915,4,64,92,3,10,10,611.0,6110.0
16916,4,190,21,12,10,8,421.0,3368.0
16917,4,149,51,4,10,40,424.0,16960.0
16918,4,77,152,1,10,10,262.0,2620.0
16919,4,92,129,8,10,2,377.0,754.0
16920,4,175,119,5,10,6,301.0,1806.0
16921,4,199,13,8,10,2,785.0,1570.0
16922,4,86,233,9,10,30,393.0,11790.0
16923,4,51,85,12,10,1,782.0,782.0
16924,4,24,141,3,10,6,33.0,198.0
16925,4,120,7,3,10,40,536.0,21440.0
16926,4,189,217,3,10,20,658.0,13160.0
16927,4,144,92,4,10,3,611.0,1833.0
16928,4,35,168,1,10,2,323.0,646.0
16929,4,65,8,2,10,2,742.0,1484.0
16930,4,131,131,3,10,10,780.0,7800.0
16931,4,94,2,8,10,10,591.0,5910.0
16932,4,38,4,1,10,10,435.0,4350.0
16933,4,137,8,4,10,20,742.0,14840.0
16934,4,83,157,7,10,5,153.0,765.0
16935,4,77,138,2,10,5,595.0,2975.0
16936,4,70,98,2,10,5,187.0,935.0
16937,4,176,90,7,10,3,613.0,1839.0
16938,4,63,138,1,10,24,595.0,14280.0
16939,4,164,88,1,10,36,767.0,27612.0
16940,4,35,29,7,10,10,191.0,1910.0
16941,4,194,210,7,10,10,79.0,790.0
16942,4,134,92,3,10,10,611.0,6110.0
16943,4,54,13,8,10,10,785.0,7850.0
16944,4,103,162,2,10,12,115.0,1380.0
16945,4,15,194,10,10,4,563.0,2252.0
16946,4,141,239,1,10,6,370.0,2220.0
16947,4,161,167,9,10,2,487.0,974.0
16948,4,186,153,1,10,3,64.0,192.0
16949,4,37,127,12,10,2,742.0,1484.0
16950,4,16,65,13,10,3,628.0,1884.0
16951,4,121,194,13,10,3,563.0,1689.0
16952,4,131,112,1,10,3,408.0,1224.0
16953,4,180,207,13,10,3,239.0,717.0
16954,4,104,59,11,10,2,682.0,1364.0
16955,4,89,145,6,10,3,688.0,2064.0
16956,4,99,31,9,10,3,164.0,492.0
16957,4,79,197,5,10,30,490.0,14700.0
16958,4,185,7,8,10,24,536.0,12864.0
16959,4,115,122,12,10,5,35.0,175.0
16960,4,65,157,6,10,3,153.0,459.0
16961,4,15,95,10,10,2,401.0,802.0
16962,4,7,154,3,10,4,518.0,2072.0
16963,4,47,145,4,10,5,688.0,3440.0
16964,4,119,107,12,10,6,80.0,480.0
16965,4,57,11,3,10,460,762.0,350520.0
16966,4,189,159,13,10,1,74.0,74.0
16967,4,126,134,12,10,5,438.0,2190.0
16968,4,106,96,9,10,20,173.0,3460.0
16969,4,73,232,5,10,10,62.0,620.0
16970,4,83,89,1,10,4,452.0,1808.0
16971,4,158,34,2,10,6,452.0,2712.0
16972,4,51,51,1,10,2,424.0,848.0
16973,4,145,148,10,10,4,726.0,2904.0
16974,4,88,134,10,10,1,438.0,438.0
16975,4,66,70,9,10,1,794.0,794.0
16976,4,73,44,5,10,6,482.0,2892.0
16977,4,61,14,11,10,6,286.0,1716.0
16978,4,137,170,11,10,6,390.0,2340.0
16979,4,191,169,8,10,6,682.0,4092.0
16980,4,178,148,9,10,25,726.0,18150.0
16981,4,182,102,12,10,25,141.0,3525.0
16982,4,97,202,6,10,25,82.0,2050.0
16983,4,110,9,13,10,25,551.0,13775.0
16984,4,109,228,7,10,2,375.0,750.0
16985,4,180,90,10,10,150,613.0,91950.0
16986,4,15,52,4,10,4,722.0,2888.0
16987,4,50,129,13,10,1,377.0,377.0
16988,4,181,19,9,10,30,414.0,12420.0
16989,4,68,166,10,10,48,402.0,19296.0
16990,4,38,22,3,10,40,765.0,30600.0
16991,4,31,19,10,10,6,414.0,2484.0
16992,4,93,42,13,10,4,60.0,240.0
16993,4,111,18,13,10,150,288.0,43200.0
16994,4,109,196,9,10,3,611.0,1833.0
16995,4,47,137,1,10,1,162.0,162.0
16996,4,102,239,8,10,88,370.0,32560.0
16997,4,184,141,7,10,100,33.0,3300.0
16998,4,68,226,11,10,100,605.0,60500.0
16999,4,134,9,7,10,4,551.0,2204.0
17000,4,111,50,8,10,10,778.0,7780.0
17001,4,75,124,4,10,20,420.0,8400.0
17002,4,33,156,12,10,4,345.0,1380.0
17003,4,171,51,13,10,40,424.0,16960.0
17004,4,169,142,4,10,216,578.0,124848.0
17005,4,171,36,11,10,1,768.0,768.0
17006,4,9,180,9,10,5,789.0,3945.0
17007,4,108,81,7,10,4,182.0,728.0
17008,4,91,158,8,10,3,710.0,2130.0
17009,4,111,63,2,10,6,624.0,3744.0
17010,4,180,174,10,10,1,430.0,430.0
17011,4,109,97,6,10,5,248.0,1240.0
17012,4,162,200,3,10,2,754.0,1508.0
17013,4,27,37,4,10,3,763.0,2289.0
17014,4,40,71,11,10,3,659.0,1977.0
17015,4,32,14,13,10,2,286.0,572.0
17016,4,69,238,4,10,2,768.0,1536.0
17017,4,111,147,7,10,4,585.0,2340.0
17018,4,131,54,3,10,300,686.0,205800.0
17019,4,15,31,2,10,170,164.0,27880.0
17020,4,37,239,4,10,4,370.0,1480.0
17021,4,116,6,5,10,3,123.0,369.0
17022,4,154,146,8,10,1,404.0,404.0
17023,4,7,223,13,10,2,448.0,896.0
17024,4,104,174,5,10,5,430.0,2150.0
17025,4,135,29,2,10,5,191.0,955.0
17026,4,183,95,13,10,1,401.0,401.0
17027,4,174,99,12,10,10,647.0,6470.0
17028,4,12,214,4,10,10,460.0,4600.0
17029,4,97,64,4,10,5,746.0,3730.0
17030,4,157,44,4,10,5,482.0,2410.0
17031,4,119,105,5,10,50,334.0,16700.0
17032,4,124,205,3,10,50,704.0,35200.0
17033,4,50,86,9,10,100,492.0,49200.0
17034,4,100,199,13,10,2,459.0,918.0
17035,4,92,35,2,10,2,604.0,1208.0
17036,4,164,17,9,10,2,548.0,1096.0
17037,4,166,208,12,10,1,577.0,577.0
17038,4,26,225,2,10,1,386.0,386.0
17039,4,146,110,10,10,1,140.0,140.0
17040,4,112,155,5,10,2,542.0,1084.0
17041,4,34,211,13,10,4,615.0,2460.0
17042,4,181,26,9,10,48,502.0,24096.0
17043,4,200,159,5,10,48,74.0,3552.0
17044,4,62,132,13,10,15,172.0,2580.0
17045,4,4,4,10,10,2,435.0,870.0
17046,4,167,88,3,10,1,767.0,767.0
17047,4,11,184,10,10,5,472.0,2360.0
17048,4,95,175,13,10,2,582.0,1164.0
17049,4,21,180,7,10,2,789.0,1578.0
17050,4,20,97,5,10,20,248.0,4960.0
17051,4,95,20,2,10,2,307.0,614.0
17052,4,182,164,11,10,110,47.0,5170.0
17053,4,130,46,11,10,10,75.0,750.0
17054,4,195,54,9,10,10,686.0,6860.0
17055,4,30,3,10,10,100,66.0,6600.0
17056,4,76,166,2,10,60,402.0,24120.0
17057,4,40,19,12,10,20,414.0,8280.0
17058,4,29,68,13,10,6,713.0,4278.0
17059,4,115,21,5,10,6,421.0,2526.0
17060,4,77,132,1,10,4,172.0,688.0
17061,4,195,134,5,10,14,438.0,6132.0
17062,4,37,72,8,10,10,385.0,3850.0
17063,4,192,25,11,10,10,24.0,240.0
17064,4,137,227,11,10,15,82.0,1230.0
17065,4,186,104,9,10,5,361.0,1805.0
17066,4,34,73,13,10,10,298.0,2980.0
17067,4,59,200,2,10,3,754.0,2262.0
17068,4,157,136,8,10,1,304.0,304.0
17069,4,105,225,11,10,6,386.0,2316.0
17070,4,183,77,5,10,14,121.0,1694.0
17071,4,32,41,5,10,10,122.0,1220.0
17072,4,138,218,2,10,10,22.0,220.0
17073,4,120,109,7,10,15,400.0,6000.0
17074,4,65,197,11,10,6,490.0,2940.0
17075,4,181,231,5,10,5,549.0,2745.0
17076,4,87,3,2,10,20,66.0,1320.0
17077,4,87,217,11,10,20,658.0,13160.0
17078,4,141,138,11,10,10,595.0,5950.0
17079,4,136,96,12,10,20,173.0,3460.0
17080,4,86,200,9,10,1,754.0,754.0
17081,4,116,71,2,10,10,659.0,6590.0
17082,4,64,47,3,10,10,347.0,3470.0
17083,4,129,1,9,10,2,368.0,736.0
17084,4,176,12,13,10,2,249.0,498.0
17085,4,7,200,4,10,20,754.0,15080.0
17086,4,55,9,9,10,4,551.0,2204.0
17087,4,50,142,1,10,3,578.0,1734.0
17088,4,189,133,11,10,2,458.0,916.0
17089,4,172,52,7,10,2,722.0,1444.0
17090,4,123,68,8,10,2,713.0,1426.0
17091,4,46,53,12,10,3,373.0,1119.0
17092,4,81,179,6,10,2,41.0,82.0
17093,4,35,67,5,10,20,627.0,12540.0
17094,4,99,156,5,10,20,345.0,6900.0
17095,4,82,20,8,10,2,307.0,614.0
17096,4,128,89,8,10,2,452.0,904.0
17097,4,131,238,13,10,2,768.0,1536.0
17098,4,120,164,12,10,2,47.0,94.0
17099,4,25,227,9,10,4,82.0,328.0
17100,4,22,45,7,10,1,391.0,391.0
17101,4,57,78,6,10,30,470.0,14100.0
17102,4,116,40,2,10,30,106.0,3180.0
17103,4,65,137,7,10,10,162.0,1620.0
17104,4,114,192,5,10,1,269.0,269.0
17105,4,89,203,7,10,50,220.0,11000.0
17106,4,2,206,8,10,50,210.0,10500.0
17107,4,128,199,12,10,20,459.0,9180.0
17108,4,167,239,2,10,2,370.0,740.0
17109,4,133,104,5,10,10,361.0,3610.0
17110,4,46,115,5,10,10,375.0,3750.0
17111,4,26,83,11,10,20,655.0,13100.0
17112,4,21,217,8,10,10,658.0,6580.0
17113,4,181,58,12,10,12,179.0,2148.0
17114,4,118,87,11,10,300,520.0,156000.0
17115,4,195,209,7,10,40,453.0,18120.0
17116,4,124,218,6,10,10,22.0,220.0
17117,4,18,95,1,10,2,401.0,802.0
17118,4,190,201,8,10,500,544.0,272000.0
17119,4,153,159,12,10,240,74.0,17760.0
17120,4,23,47,9,10,200,347.0,69400.0
17121,4,95,124,1,10,72,420.0,30240.0
17122,4,156,51,8,10,2,424.0,848.0
17123,4,79,126,11,10,500,180.0,90000.0
17124,4,110,169,6,10,300,682.0,204600.0
17125,4,57,134,6,10,360,438.0,157680.0
17126,4,14,36,7,10,10,768.0,7680.0
17127,4,16,162,11,10,9,115.0,1035.0
17128,4,159,173,9,10,2,478.0,956.0
17129,4,99,161,11,10,10,450.0,4500.0
17130,4,15,201,13,10,6,544.0,3264.0
17131,4,83,233,1,10,6,393.0,2358.0
17132,4,98,216,11,10,10,131.0,1310.0
17133,4,116,174,5,10,4,430.0,1720.0
17134,4,54,171,6,10,4,555.0,2220.0
17135,4,99,131,4,10,3,780.0,2340.0
17136,4,121,65,10,10,3,628.0,1884.0
17137,4,22,122,10,10,223,35.0,7805.0
17138,4,165,224,5,10,40,195.0,7800.0
17139,4,114,203,13,10,15,220.0,3300.0
17140,4,181,36,4,10,15,768.0,11520.0
17141,4,157,112,4,10,234,408.0,95472.0
17142,4,132,9,6,10,10,551.0,5510.0
17143,4,30,222,9,10,10,517.0,5170.0
17144,4,4,70,1,10,4,794.0,3176.0
17145,4,185,18,3,10,20,288.0,5760.0
17146,4,150,203,3,10,4,220.0,880.0
17147,4,99,63,3,10,5,624.0,3120.0
17148,4,55,165,7,10,2,104.0,208.0
17149,4,56,169,6,10,4,682.0,2728.0
17150,4,115,29,9,10,2,191.0,382.0
17151,4,197,225,9,10,3,386.0,1158.0
17152,4,172,8,1,10,2,742.0,1484.0
17153,4,60,157,6,10,1,153.0,153.0
17154,4,175,67,7,10,1,627.0,627.0
17155,4,160,81,13,10,10,182.0,1820.0
17156,4,142,187,13,10,2,510.0,1020.0
17157,4,196,69,11,10,2,610.0,1220.0
17158,4,52,72,12,10,5,385.0,1925.0
17159,4,146,122,3,10,10,35.0,350.0
17160,4,155,166,9,10,3,402.0,1206.0
17161,4,32,208,3,10,2,577.0,1154.0
17162,4,51,99,5,10,80,647.0,51760.0
17163,4,82,43,3,10,24,488.0,11712.0
17164,4,82,191,1,10,70,623.0,43610.0
17165,4,111,53,3,10,25,373.0,9325.0
17166,4,93,222,12,10,5,517.0,2585.0
17167,4,139,11,3,10,5,762.0,3810.0
17168,4,192,63,7,10,3,624.0,1872.0
17169,4,145,205,5,10,1,704.0,704.0
17170,4,157,220,10,10,2,742.0,1484.0
17171,4,182,194,4,10,5,563.0,2815.0
17172,4,137,150,6,10,1,516.0,516.0
17173,4,151,11,10,10,5,762.0,3810.0
17174,4,190,181,1,10,1,567.0,567.0
17175,4,120,185,13,10,1,187.0,187.0
17176,4,154,191,4,10,10,623.0,6230.0
17177,4,193,82,2,10,3,130.0,390.0
17178,4,63,79,5,10,1,647.0,647.0
17179,4,30,17,9,10,1,548.0,548.0
17180,4,52,61,12,10,2,269.0,538.0
17181,4,178,191,9,10,4,623.0,2492.0
17182,4,125,222,10,10,2,517.0,1034.0
17183,4,134,198,11,10,1,677.0,677.0
17184,4,155,131,10,10,2,780.0,1560.0
17185,4,19,92,2,10,1,611.0,611.0
17186,4,163,235,9,10,1,269.0,269.0
17187,4,179,130,10,10,2,785.0,1570.0
17188,4,19,156,7,10,3,345.0,1035.0
17189,4,69,93,7,10,10,773.0,7730.0
17190,4,117,96,7,10,4,173.0,692.0
17191,4,34,220,12,10,2,742.0,1484.0
17192,4,159,193,6,10,2,567.0,1134.0
17193,4,137,217,8,10,1,658.0,658.0
17194,4,17,224,2,10,5,195.0,975.0
17195,4,54,52,4,10,5,722.0,3610.0
17196,4,75,195,4,10,1,481.0,481.0
17197,4,139,106,10,10,2,631.0,1262.0
17198,4,191,143,3,10,1,621.0,621.0
17199,4,52,203,13,10,2,220.0,440.0
17200,4,107,162,7,10,25,115.0,2875.0
17201,4,101,197,6,10,5,490.0,2450.0
17202,4,61,168,12,10,1,323.0,323.0
17203,4,175,154,4,10,4,518.0,2072.0
17204,4,70,188,11,10,2,745.0,1490.0
17205,4,155,185,3,10,3,187.0,561.0
17206,4,119,200,12,10,1,754.0,754.0
17207,4,19,129,1,10,2,377.0,754.0
17208,4,18,23,1,10,1,215.0,215.0
17209,4,157,124,2,10,2,420.0,840.0
17210,4,43,42,5,10,3,60.0,180.0
17211,4,39,152,9,10,10,262.0,2620.0
17212,4,157,88,12,10,6,767.0,4602.0
17213,4,172,106,3,10,13,631.0,8203.0
17214,4,130,38,11,10,3,458.0,1374.0
17215,4,129,78,9,10,2,470.0,940.0
17216,4,54,108,3,10,1,34.0,34.0
17217,4,135,234,4,10,5,129.0,645.0
17218,4,200,227,5,10,1,82.0,82.0
17219,4,21,118,4,10,1,445.0,445.0
17220,4,43,189,6,10,10,128.0,1280.0
17221,4,81,85,6,10,3,782.0,2346.0
17222,4,91,53,12,10,1,373.0,373.0
17223,4,94,213,11,10,2,50.0,100.0
17224,4,32,135,5,10,5,24.0,120.0
17225,4,54,10,12,10,1,243.0,243.0
17226,4,27,117,9,10,1,590.0,590.0
17227,4,20,143,3,10,1,621.0,621.0
17228,4,129,34,5,10,1,452.0,452.0
17229,4,105,178,2,10,4,170.0,680.0
17230,4,139,239,5,10,1,370.0,370.0
17231,4,154,218,8,10,5,22.0,110.0
17232,4,37,28,8,10,2,653.0,1306.0
17233,4,139,238,9,10,5,768.0,3840.0
17234,4,124,8,6,10,2,742.0,1484.0
17235,4,37,124,4,10,2,420.0,840.0
17236,4,24,158,2,10,1,710.0,710.0
17237,4,85,215,5,10,2,119.0,238.0
17238,4,149,186,5,10,2,180.0,360.0
17239,4,163,203,11,10,2,220.0,440.0
17240,4,171,144,13,10,1,409.0,409.0
17241,4,28,219,7,10,20,663.0,13260.0
17242,4,191,59,10,10,20,682.0,13640.0
17243,4,23,149,7,10,2,490.0,980.0
17244,4,137,225,6,10,1,386.0,386.0
17245,4,13,25,9,10,1,24.0,24.0
17246,4,96,192,2,10,1,269.0,269.0
17247,4,31,9,3,10,1,551.0,551.0
17248,4,184,41,6,10,1,122.0,122.0
17249,4,50,102,1,10,1,141.0,141.0
17250,4,15,190,6,10,1,86.0,86.0
17251,4,114,66,10,10,20,137.0,2740.0
17252,4,197,57,6,10,2,201.0,402.0
17253,4,103,184,2,10,5,472.0,2360.0
17254,4,185,151,13,10,50,469.0,23450.0
17255,4,175,151,5,10,20,469.0,9380.0
17256,4,23,5,3,10,200,458.0,91600.0
17257,4,97,113,11,10,100,319.0,31900.0
17258,4,92,220,8,10,200,742.0,148400.0
17259,4,66,134,3,10,5,438.0,2190.0
17260,4,59,198,3,10,2,677.0,1354.0
17261,4,110,85,10,10,2,782.0,1564.0
17262,4,85,239,3,10,3,370.0,1110.0
17263,4,44,135,11,10,3,24.0,72.0
17264,4,47,135,7,10,1,24.0,24.0
17265,4,198,54,8,10,4,686.0,2744.0
17266,4,169,91,13,10,2,311.0,622.0
17267,4,145,238,5,10,1,768.0,768.0
17268,4,93,121,8,10,4,343.0,1372.0
17269,4,15,25,1,10,6,24.0,144.0
17270,4,67,12,1,10,1,249.0,249.0
17271,4,40,202,1,10,2,82.0,164.0
17272,4,27,174,5,10,2,430.0,860.0
17273,4,175,19,1,10,5,414.0,2070.0
17274,4,168,178,9,10,5,170.0,850.0
17275,4,173,24,13,10,2,689.0,1378.0
17276,4,83,133,10,10,5,458.0,2290.0
17277,4,45,21,10,10,1,421.0,421.0
17278,4,97,8,4,10,2,742.0,1484.0
17279,4,60,198,2,10,2,677.0,1354.0
17280,4,180,159,13,10,5,74.0,370.0
17281,4,102,70,10,10,1,794.0,794.0
17282,4,156,200,10,10,4,754.0,3016.0
17283,4,177,173,11,10,1,478.0,478.0
17284,4,167,154,5,10,10,518.0,5180.0
17285,4,22,115,9,10,3,375.0,1125.0
17286,4,81,163,4,10,3,445.0,1335.0
17287,4,103,27,13,10,1,511.0,511.0
17288,4,32,69,8,10,2,610.0,1220.0
17289,4,153,232,10,10,2,62.0,124.0
17290,4,42,85,6,10,30,782.0,23460.0
17291,4,50,171,3,10,10,555.0,5550.0
17292,4,119,225,8,10,60,386.0,23160.0
17293,4,33,10,6,10,10,243.0,2430.0
17294,4,20,227,13,10,4,82.0,328.0
17295,4,115,77,12,10,3,121.0,363.0
17296,4,187,3,2,10,1,66.0,66.0
17297,4,26,75,9,10,1,154.0,154.0
17298,4,147,100,13,10,10,681.0,6810.0
17299,4,64,26,8,10,6,502.0,3012.0
17300,4,2,197,6,10,4,490.0,1960.0
17301,4,5,201,2,10,1,544.0,544.0
17302,4,36,173,13,10,100,478.0,47800.0
17303,4,168,167,5,10,1,487.0,487.0
17304,4,15,101,8,10,1,535.0,535.0
17305,4,22,30,5,10,3,692.0,2076.0
17306,4,89,50,3,10,1,778.0,778.0
17307,4,106,236,8,10,1,64.0,64.0
17308,4,9,29,13,10,1,191.0,191.0
17309,4,146,3,4,10,2,66.0,132.0
17310,4,161,206,2,10,3,210.0,630.0
17311,4,56,135,3,10,25,24.0,600.0
17312,4,106,175,12,10,3,582.0,1746.0
17313,4,68,201,5,10,50,544.0,27200.0
17314,4,164,155,9,10,2,542.0,1084.0
17315,4,84,14,5,10,2,286.0,572.0
17316,4,91,179,3,10,15,41.0,615.0
17317,4,49,217,5,10,20,658.0,13160.0
17318,4,29,166,8,10,10,402.0,4020.0
17319,4,119,48,9,10,10,99.0,990.0
17320,4,107,201,2,10,1,544.0,544.0
17321,4,123,36,13,10,1,768.0,768.0
17322,4,166,206,10,10,3,210.0,630.0
17323,4,189,143,6,10,2,621.0,1242.0
17324,4,62,28,5,10,2,653.0,1306.0
17325,4,2,121,12,10,3,343.0,1029.0
17326,4,184,133,9,10,1,458.0,458.0
17327,4,40,231,13,10,1,549.0,549.0
17328,4,37,122,5,10,4,35.0,140.0
17329,4,57,103,7,10,3,513.0,1539.0
17330,4,96,3,3,10,10,66.0,660.0
17331,4,53,106,6,10,10,631.0,6310.0
17332,4,186,29,3,10,6,191.0,1146.0
17333,4,185,168,11,10,2,323.0,646.0
17334,4,48,84,1,10,6,390.0,2340.0
17335,4,137,235,1,10,10,269.0,2690.0
17336,4,11,69,3,10,240,610.0,146400.0
17337,4,200,66,13,10,30,137.0,4110.0
17338,4,145,84,2,10,150,390.0,58500.0
17339,4,196,155,10,10,360,542.0,195120.0
17340,4,51,143,3,10,282,621.0,175122.0
17341,4,57,163,9,10,450,445.0,200250.0
17342,4,12,189,6,10,180,128.0,23040.0
17343,11,110,18,2,10,200,288.0,57600.0
17344,11,176,127,4,10,200,742.0,148400.0
17345,11,152,144,5,10,200,409.0,81800.0
17346,11,1,79,13,10,100,647.0,64700.0
17347,11,186,199,13,10,20,459.0,9180.0
17348,11,53,238,5,10,300,768.0,230400.0
17349,11,80,120,4,10,200,73.0,14600.0
17350,11,185,100,10,10,2,681.0,1362.0
17351,7,30,92,13,10,100,611.0,61100.0
17352,7,102,121,12,10,60,343.0,20580.0
17353,7,30,50,6,10,60,778.0,46680.0
17354,7,6,152,8,10,20,262.0,5240.0
17355,7,107,40,2,10,3,106.0,318.0
17356,7,133,161,11,10,40,450.0,18000.0
17357,7,108,106,13,10,3,631.0,1893.0
17358,7,68,5,2,10,10,458.0,4580.0
17359,7,196,105,9,10,180,334.0,60120.0
17360,7,62,195,7,10,6,481.0,2886.0
17361,7,94,123,5,10,20,664.0,13280.0
17362,7,49,141,1,10,34,33.0,1122.0
17363,7,132,37,13,10,1,763.0,763.0
17364,7,120,28,9,10,30,653.0,19590.0
17365,7,190,173,13,10,30,478.0,14340.0
17366,7,102,135,3,10,20,24.0,480.0
17367,7,103,18,2,10,100,288.0,28800.0
17368,7,10,40,13,10,6,106.0,636.0
17369,7,138,183,8,10,2,216.0,432.0
17370,7,11,5,7,10,30,458.0,13740.0
17371,7,198,11,4,10,40,762.0,30480.0
17372,7,95,117,2,10,1,590.0,590.0
17373,7,75,173,13,10,10,478.0,4780.0
17374,7,190,214,6,10,20,460.0,9200.0
17375,7,150,63,6,10,192,624.0,119808.0
17376,7,46,212,9,10,10,319.0,3190.0
17377,7,127,37,1,10,96,763.0,73248.0
17378,7,92,162,6,10,12,115.0,1380.0
17379,7,142,183,10,10,96,216.0,20736.0
17380,7,125,18,2,10,96,288.0,27648.0
17381,7,122,33,2,10,10,26.0,260.0
17382,7,3,178,5,10,50,170.0,8500.0
17383,7,139,135,7,10,20,24.0,480.0
17384,7,12,111,3,10,20,113.0,2260.0
17385,7,30,71,11,10,50,659.0,32950.0
17386,7,4,42,9,10,10,60.0,600.0
17387,7,161,226,2,10,5,605.0,3025.0
17388,7,184,97,2,10,1,248.0,248.0
17389,7,197,222,10,10,50,517.0,25850.0
17390,7,99,193,5,10,5,567.0,2835.0
17391,7,101,121,13,10,4,343.0,1372.0
17392,7,82,191,6,10,20,623.0,12460.0
17393,7,49,164,3,10,2,47.0,94.0
17394,7,117,73,10,10,1,298.0,298.0
17395,7,27,179,7,10,100,41.0,4100.0
17396,7,161,31,1,10,200,164.0,32800.0
17397,7,74,46,2,10,20,75.0,1500.0
17398,7,132,116,5,10,30,612.0,18360.0
17399,7,82,123,13,10,50,664.0,33200.0
17400,7,71,46,8,10,50,75.0,3750.0
17401,7,5,12,12,10,30,249.0,7470.0
17402,7,162,198,7,10,2,677.0,1354.0
17403,7,96,239,7,10,40,370.0,14800.0
17404,7,16,25,8,10,5,24.0,120.0
17405,7,1,132,9,10,10,172.0,1720.0
17406,7,54,49,5,10,40,149.0,5960.0
17407,7,15,32,13,10,150,114.0,17100.0
17408,7,44,74,13,10,5,318.0,1590.0
17409,7,37,150,4,10,120,516.0,61920.0
17410,7,174,240,10,10,90,398.0,35820.0
17411,7,36,147,10,10,15,585.0,8775.0
17412,7,101,71,12,10,5,659.0,3295.0
17413,7,83,94,12,10,10,529.0,5290.0
17414,7,166,132,9,10,30,172.0,5160.0
17415,7,62,94,2,10,120,529.0,63480.0
17416,7,175,31,2,10,90,164.0,14760.0
